timestamp,tweet_text
2018-12-30 16:50:51+00:00,Keeping fit with the family at #SoulCycle. Teenagers have so much stamina! https://t.co/W0nxYiUNSD
2018-12-28 22:59:29+00:00,RT @haleymaesands: Sen. Donnelly warns dems about ignoring midwest states in 2020 https://t.co/oHgmVrh2T1 @SenDonnelly discusses @TheLeadCN…
2018-12-25 15:57:33+00:00,"Merry Christmas to all!  Blankets made with love from grandma...priceless.  Oh, and Charlie loves his bow tie! https://t.co/OjrAl2xiHV"
2018-12-21 18:37:37+00:00,RT @LandOLakesInc: Public service announcement: There is a butter emoji in the works according to this probably very credible website: http…
2018-12-19 23:13:35+00:00,RT @LandOLakesInc: Our president and CEO @BethFordLOL made the @FastCompany list of 2018's best leaders! https://t.co/LZYSGcNado
2018-12-17 18:44:34+00:00,"RT @bourreelam: We have a list of 29 women we want to shout out going into 2019, including @tanzinavega @TishJames @BethFordLOL @patmcgrath…"
2018-12-14 15:57:33+00:00,"RT @LandOLakesInc: ...and, it's worth pointing out the future of the planet depends on the intersection of innovation, technology and agric…"
2018-12-14 15:42:04+00:00,RT @LandOLakesInc: It was pretty awesome. https://t.co/exDppT9tKX
2018-12-12 20:13:01+00:00,When your team has great energy and answers...! https://t.co/wWgvyYWiFJ
2018-12-12 13:19:55+00:00,"RT @AGRIForums: In this article, @BethFordLOL, the new CEO of @LandOLakesInc, dispels what she calls “the old view about what farming is ab…"
2018-12-12 11:54:07+00:00,RT @CathyEngelbert: Agree with @BethFordLOL when she says “The best tool for productivity is to have the best talent. You’re never really d…
2018-12-11 22:30:00+00:00,Thanks to the @LandOLakesInc Women’s Leadership Network for hosting a great event yesterday. Appreciate the opportunity to speak with and learn from such a great group of leaders working toward our purpose each day. https://t.co/5qDm5Yr6gc
2018-12-11 11:48:54+00:00,RT @THRIVEAgTech: An incredible opportunity to hear directly from @LandOLakesInc CEO @BethFordLOL on the future of innovation in the Agricu…
2018-12-10 23:23:06+00:00,RT @Lynx_PR: Fun afternoon in St. Paul as @justDROB and the #Lynx staff helped pack food at @2harvest with @LandOLakesInc. #LynxWeekOfGivin…
2018-12-06 17:30:23+00:00,"RT @ChrisRobertsLOL: Great to sit down with @DairyFoods to talk about what’s happening at @LandOLakesKtchn @LandOLakesInc about innovation,…"
2018-12-06 15:14:07+00:00,"""Farmers are using sustainability data to help them be more productive."" @The_Chief15 spoke to @FoodDive about how @SUSTAIN_ag is investing in farmers and the environment through Truterra Insights Engine, our new on-farm interactive digital platform. https://t.co/CUMZBz7X3R"
2018-12-05 21:52:07+00:00,"We’re working to enable growers to do more with less, innovate in the dairy space and so much more. Delighted to sit down with @susiegharib @FortuneMagazine about our connected future, trade, technology and innovation in food + ag. https://t.co/y2CqtH4v6v"
2018-12-05 19:40:48+00:00,RT @jrbrabec: Got the opportunity to meet with @BethFordLOL today. Land’O Lakes has the right leader that will promote trying new things in…
2018-12-05 19:22:51+00:00,Thank you for your leadership in driving improvement in sustainable agriculture and food production. https://t.co/5ugMnqWsFH
2018-12-05 19:12:43+00:00,Congratulations @WinFieldUnited @LandOLakesInc team for being recognized in food and #agtech leadership. Well-deserved recognition and among great nominees @Ecolab @sentera_uas https://t.co/9YOPctNpXY
2018-12-05 02:33:00+00:00,"@stephsteeves7 Well if you’re from Canada, he’s good.  Head start for certain."
2018-12-05 00:56:50+00:00,"No matter the weather, MSP residents are out exercising and enjoying the lakes and parks.  Grab some snowpants(or 2), hat, gloves and get out there. Much fun in our town.  By the way, if your kids haven’t started skating by age 2, you’ve missed the potential hockey team window... https://t.co/GznBpPVALH"
2018-12-04 17:56:07+00:00,"RT @TeddyBekele: While agriculture is full of uncertainty, one important element farmers can rely on is technology that advances year by ye…"
2018-12-01 16:21:23+00:00,"David Rubenstein of @OneCarlyle has a unique, interesting and entertaining questioning style.  Made the discussion fun.  “Do pigs eat like pigs?” Don’t get that question frequently when discussing our animal Ag research. Still think my teenage sons have the biggest appetite! https://t.co/tjXkbRtkhX"
2018-11-30 13:13:39+00:00,Thanks Lars. Terrific leaders. https://t.co/42jCRzpOLn
2018-11-29 20:25:21+00:00,Excited to talk about big global challenges -- and the technology and innovation that will address those challenges at #agsummit18. Joining David Rubenstein @OneCarlyle + Gebisa Ejeta @PurdueAg https://t.co/AVvG3Fj1uX
2018-11-27 18:22:24+00:00,RT @FastCoLead: Land O’Lakes CEO @BethFordLOL has one rule about email: https://t.co/F5G4uLcVK1 https://t.co/xLTn2eRM32
2018-11-26 20:07:16+00:00,"Thanks for taking the time to listen to the discussion, Aaron.  As I mentioned to Poppy, the breadth of our business as well as investment in tech surprises people.  LOL sneaks up on you! https://t.co/e6KjzjXRDB"
2018-11-24 03:22:57+00:00,@karaswisher Teaching my boys the necessary skills tonight...poker. A must have.
2018-11-24 00:51:13+00:00,"@karaswisher The kids...well, they’re everything. Adore my 3. Your guys are handsome dudes. Much for which to be thankful."
2018-11-22 23:19:56+00:00,@karaswisher Stunning
2018-11-22 17:41:05+00:00,"RT @LandOLakesInc: This Thanksgiving (or maybe just always), channel your inner @stefondiggs. https://t.co/Ta6UuWoyjp"
2018-11-21 20:44:19+00:00,@donlafferty Gets me all misty-eyed!  Simple goodness. My work for the week is done😀🥞
2018-11-20 18:45:43+00:00,@croquemore @benpatrick90069 😂😂😂😜
2018-11-20 18:02:39+00:00,@benpatrick90069 Now that’s 😄 😂😂!  That kind of humor “butters us up” here at LOL!  Hah!
2018-11-19 15:40:40+00:00,"RT @LandOLakesID: ""[It] is one of the grand challenges: How do we feed a growing population in a sustainable way?"" Congratulations to @Land…"
2018-11-18 15:07:11+00:00,@donlafferty Well it’s baking and cooking season...so this time is when our butter tastes best!
2018-11-16 16:02:06+00:00,"RT @Chemonics: Stellar panel at #USGLCDE event featuring @ChrisCoons, @BethFordLOL of @LandOLakesInc, and @opicgov. @LizSchrayer moderates…"
2018-11-15 14:06:26+00:00,@karaswisher Umm...in MN we call this a dusting😀. School isn’t called off unless it’s -30 and you can’t even ski your way in.
2018-11-14 02:30:12+00:00,Proud to be mentioned among these incredible women. @TIME https://t.co/wLTIitglFW https://t.co/ctRzsehJHP https://t.co/HbNcJXS3O4
2018-11-13 16:32:22+00:00,Great questions from an engaged group of students and faculty.  Such fun! https://t.co/SrEoDu1kW2
2018-11-12 20:05:40+00:00,RT @LoriKalscheuer: What a great lunch speaker at the @ABABankers National Ag Bankers Conference! Thanks @BethFordLOL for your insight and…
2018-11-11 19:06:05+00:00,RT @LandOLakesInc: This Veterans Day we thank those that fought for our land. Learn more: https://t.co/M4uvhpMoLN https://t.co/n3ERjoYhsQ
2018-11-11 16:44:44+00:00,"RT @ABABankers: Just announced - @LandOLakesInc @LandOLakesKtchn CEO @BethFordLOL will address the #ABAAg Bankers Conference, taking place…"
2018-11-10 21:20:37+00:00,Great stopping by Gopher Sports Radio today! Hoping for a @GopherFootball win! 🏈 #SkiUMah https://t.co/ubik137ZTH
2018-11-10 20:53:10+00:00,Thanks Rob!  Holiday baking and cooking season is when our butter tastes best!! https://t.co/OwnGVAZXAY
2018-11-10 12:37:28+00:00,"RT @megan_wolle: Inspiring speech by @BethFordLOL today at @IowaStateU titled “Leadership is a Team Sport”
Top takeaways:
-empower your tea…"
2018-11-09 19:15:01+00:00,"RT @RG4SukupMfg: I especially say this to the women in the room - if you want something, you ask for it.

-Beth Ford
@LandOLakesInc CEO
@Io…"
2018-11-08 15:08:03+00:00,"With leadership from @LandOLakesInc employees such as @TeddyBekele and @mattcars1, we’re excited about where technology is going: To the farm.  https://t.co/ojjVz7sY17"
2018-11-07 20:08:03+00:00,We won't feed the world without science or innovation.  https://t.co/uXMTZ0euU0
2018-11-07 00:30:41+00:00,Look forward to being back on campus! https://t.co/sfzmyxI86v
2018-11-06 19:07:38+00:00,"We can choose to see problems, or we can choose to see solutions. Fueled by optimistic minds and inspired leaders, we see solutions: From the soil to the science and the soul of what we choose to do each and every day.  https://t.co/4WhhVDkQTn"
2018-11-05 18:13:58+00:00,RT @TeddyBekele: So blessed to work with individuals that can truly shape the #futureofagriculture @LandOLakesInc @WinFieldUnited https://t…
2018-11-03 16:01:52+00:00,"RT @LandOLakesInc: Consumer behavior, farming practices and food distribution aren't flashy aspects of our food system. But the future of g…"
2018-11-01 22:54:51+00:00,"RT @SUSTAIN_ag: Created for farmers by farmers, #Truterra Insights Engine is a first-of-its-kind digital platform created to help farmers m…"
2018-10-30 13:50:54+00:00,RT @LandOLakesInc: https://t.co/54RV8YtmS4
2018-10-25 17:00:03+00:00,Meeting with @LandOLakesInc farmer-owners today at Dotterer Dairy. Thanks to the Dotterer family for hosting (you may recognize them from their She-I-O appearance: https://t.co/MD7EMWk4Bh). https://t.co/Ik8noveLx8
2018-10-25 01:48:59+00:00,Enjoyed my visit to Ar-Joy Farm today — smart people doing meaningful work in a beautiful setting. Thanks Marilyn and Duane Hershey! https://t.co/2PBJ47UXHb
2018-10-23 21:50:02+00:00,All good outcomes start in a farmer's field. Even before the seed hits the soil. Keeping our farmers on the cutting edge of innovation and #agtech makes us a better co-op. https://t.co/O8CpNoA36U
2018-10-23 20:52:12+00:00,"Farmers are highly-educated innovators and entrepreneurs. And just like in any fast-moving industry, they use technology and science to solve their most pressing problems. https://t.co/m0AljCSosa"
2018-10-16 16:24:27+00:00,"RT @LandOLakesID: Rooted in the cooperative values of @LandOLakesInc, we know that global food security is possible when we work together #…"
2018-10-15 19:46:46+00:00,Enjoyed spending time at the @LandOLakesInc @nhacademymn daycare -- it's never too early to start recruiting the next generation of talent! https://t.co/ONLnOlt1t3
2018-10-12 15:47:36+00:00,"RT @LandOLakesID: Since 1981, through @farmertofarmer program, we've sent more than 180 @LandOLakesInc volunteers  to 27 countries- employe…"
2018-10-12 13:23:23+00:00,"Today we celebrate the 2% of us who use soul, soil and science to help sustain the rest of us. As a farmer-owned cooperative, @LandOLakesInc has a lot to be thankful for. #NationalFarmersDay https://t.co/zIoSG0EbUM https://t.co/FBNE7U3SdP"
2018-10-11 14:56:05+00:00,Tomorrow is #NationalFarmersDay. Join @LandOLakesInc in spreading the love for the men &amp; women who work so hard to put food on our tables. We've made it easy: https://t.co/zIoSG0EbUM https://t.co/IwZLRRSQm7
2018-10-10 20:02:56+00:00,From one #AnswerPlot in Iowa 30 years ago to more than 6 million data points -- data that our farmers need to succeed and win.   https://t.co/EgycWAjzUP
2018-10-09 20:10:36+00:00,"RT @LandOLakesID: We're #FeedingHumanProgress through 5 new #globaldev projects in Africa, the Middle East &amp; Eastern Europe with @USAID and…"
2018-10-09 03:00:53+00:00,RT @LandOLakesID: Private sector partnership plays a big role in global development &amp; #foodandag companies are in the perfect position to h…
2018-10-08 17:44:05+00:00,The strength of our farm-to-fork model drives innovation at scale -- but provides support for each grower to succeed. https://t.co/XU02noFPh7
2018-10-08 16:42:39+00:00,RT @WinFieldUnited: Do your tech and data providers offer proof or just make promises? Ask these five questions before you invest: https://…
2018-10-05 16:47:03+00:00,With more mouths to feed and lives on the line farmers need -- and keep -- science by their side. https://t.co/bqhAxy5t39
2018-10-04 18:47:02+00:00,"An organization is built, supported and led by strong leaders. And we’ve got great ones. https://t.co/NLaGtnhwe2"
2018-10-03 14:22:09+00:00,RT @LandOLakesInc: Here's @LandOLakesInc #CEO @BethFordLOL sharing the story of modern #ag and why feeding human progress matters with @Pop…
2018-10-02 19:47:24+00:00,#alltogetherbetter #sheio #coopmonth #fortunempw  https://t.co/xU3M90EO4e
2018-10-02 13:41:34+00:00,"RT @TMichelleBufkin: “If you want something, ask for it.” 

“I think it’s healthy to have a conversation with your manager to say, what do…"
2018-10-01 16:36:06+00:00,"Thanks for a great conversation, Poppy! https://t.co/9oNUTmkjM6"
2018-09-30 19:30:10+00:00,RT @LandOLakesInc: File this under things you probably didn't know.  https://t.co/AAvR3sDSb0
2018-09-27 22:49:20+00:00,"It is the most meaningful work of my career to do everything I can to enable these farmers and growers.

Let’s keep going. 

#wsjfood"
2018-09-27 22:48:31+00:00,"3) Enabling the farmer and the dairy producer. Making sure our farm-to-fork organization understands all the variables all the way back to the farm operation to ensure they are profitable for the long-term. 

The @LandOLakesInc team has their full attention on this."
2018-09-27 22:47:21+00:00,2) Are we moving with speed? It’s a fast-moving marketplace. Are we innovating and driving insight and moving with speed?
2018-09-27 22:46:43+00:00,1) People and safety. Nothing more important; people issues will always be the first and most immediate thing.
2018-09-27 22:46:08+00:00,The last question of my #wsjfood session today: What’s keeping me up at night? A few things:
2018-09-27 22:45:05+00:00,"Today at #wsjfood, @aaronback and I discussed innovation, trade and what’s keeping me up at night. @wsj curated a great event focused on the future of food and agriculture — that future, though complicated and challenging, is so bright."
2018-09-27 16:43:21+00:00,RT @BuckeyeHannah: “It is the most meaningful part of my career to do everything I can for farmers and growers.” - @BethFordLOL #dairy #WSJ…
2018-09-27 15:41:40+00:00,Standing room only at the @WSJ Global Food Forum. Looking forward to taking the stage soon. #wsjfood https://t.co/HgXTUbpIcS
2018-09-26 13:30:55+00:00,"RT @YahooFinance: Highlight: @landolakesinc CEO: ""Adding this tariff challenge to the mix has resulted in some real pain in the country. ..…"
2018-09-26 13:11:59+00:00,About to go live on @YahooFinance https://t.co/6rDGghq2MV
2018-09-25 02:24:01+00:00,RT @IAmMaggieRose: Did you catch this @LandOLakesKtchn commercial on @NBCTheVoice!!?? #TheVoice #AllTogetherBetter https://t.co/ic4IjI3abG
2018-09-24 13:16:00+00:00,So honored to be named to this important list and to be among such incredible leaders. #fortunempw https://t.co/3Rpi2D6vzx
2018-09-23 22:38:04+00:00,@MitchWeiler @KPMGWomensPGA Let’s connect!
2018-09-23 20:07:00+00:00,"Wish the game was a bit better for our Vikings!  Thank you for your vision and work, not only in developing young women golfers, but leaders of tomorrow. So very impressive💪💪! https://t.co/QTXrAEZYjM"
2018-09-21 20:18:55+00:00,"RT @LandOLakesInc: Tune into @MPRnews today between 3-6 p.m. CT for ""All Things Considered"" with @TomCrann -- today's program includes a ta…"
2018-09-20 21:43:34+00:00,"RT @LandOLakesKtchn: You did it! Because of your support, we’ve reached our goal and Land O’Lakes will be donating $100,000 to @FeedingAmer…"
2018-09-19 17:27:34+00:00,RT @AmandaNeely40: Come down and see us!!! https://t.co/I0FiqRUwXy
2018-09-19 17:14:57+00:00,RT @ElizWayman: Did you know @LandOLakesInc feeds 90% of the US zoo animals? They’re a lot more than butter! Love hearing from Tim Scott at…
2018-09-19 14:44:24+00:00,RT @LandOLakesInc: ...and we’re a lot more than (our wonderful and delightful) butter https://t.co/szalqdP90y
2018-09-18 16:38:29+00:00,"RT @LandOLakesID: “It’s not enough to show up and provide food,” said @BethFordLOL. “... what is the tech and knowledge we can convey from…"
2018-09-18 00:17:05+00:00,@GardenCityCoop Congratulations Jeff.
2018-09-17 23:31:56+00:00,RT @WinFieldUnited: Director of e-business @jvwipperfurth and @LandOLakesID were recently in Uganda to enlist tech innovators to find solut…
2018-09-16 23:24:42+00:00,RT @MBoeckISUF: Dean Spalding @ISU_CoB and @TheMascotCy enjoyed today’s game with @LandOLakesInc CEO and Ivy College of Business alumna Bet…
2018-09-15 19:13:47+00:00,Enjoying the Iowa State Cyclones game with some of our wonderful members.  Go team — just one touchdown behind in the fourth quarter! https://t.co/CbEk8LQw4v
2018-09-14 13:56:05+00:00,RT @LandOLakesID: We're proud to work alongside experts at @LandOLakesInc @BethFordLOL and other partners like  @beth_dunford at @FeedtheFu…
2018-09-12 18:21:50+00:00,RT @LandOLakesID: Our team's innovative #crop work  to combat #Fallarmyworm in #Mozambique was recognized as a @USAIDlearning  CLA Case Com…
2018-09-12 15:40:23+00:00,"RT @LandOLakesInc: We're proud to support the first [Food | Ag | Ideas Week] in #Minneapolis from Oct. 8-12.

Minnesota is home to a thrivi…"
2018-09-07 21:17:39+00:00,RT @challiss: Enormously impressed by the turnout from the Twin Cities today for @EconomicClubMN #FoodSecurity summit. Nearly 500 people in…
2018-09-07 21:04:04+00:00,Thank you for sharing your insights regarding opportunities to address this challenge together....and for your impressive leadership! https://t.co/NgKL3fz36k
2018-09-07 19:14:03+00:00,"Thanks to rigorous, data-backed research -- and a few massive wind tunnels -- @WinFieldUnited and @landolakesinc are poised to lead when it comes to modernizing agribusiness. https://t.co/lcOzH6qkuK"
2018-09-06 22:34:19+00:00,"RT @FeedtheFuture: Working with global partners like @LandOLakesInc, we are helping farmers grow more despite the invasive #FallArmyworm. h…"
2018-09-06 16:16:03+00:00,"This isn’t magic -- this is #agriculture. When farmers are empowered and come together, innovation thrives.    https://t.co/XB3260RlG8"
2018-09-06 03:20:57+00:00,@terrillluhman @ISU_CoB @ESNeighborhood @ChrisRobertsLOL Your choice!
2018-09-05 19:26:37+00:00,@Sprinklr How nice is that?!😀👍. Thanks so much!
2018-09-05 18:55:43+00:00,"Overheard while buying 10 gallons of whole milk:

“You need a milk man.”

“How many kids do you have?”

“Thirsty?”

#10gallonchallenge"
2018-09-05 18:53:44+00:00,Helping @ESNeighborhood feed families in need during #hungeractionmonth with the #10gallonchallenge. A thanks to Dean Spalding of @ISU_CoB for the nomination. @ChrisRobertsLOL you're up next! https://t.co/qJZ8nIOMRl
2018-09-05 17:21:07+00:00,@jonalisawrites Thx for the heads up
2018-09-05 16:11:13+00:00,We're putting the tools to change the world in the hands of the next generations of leaders.  https://t.co/EKXeho3T5c
2018-09-03 00:11:35+00:00,My guys!  Twins on the loose! https://t.co/iY9vd5sxmM
2018-08-30 21:52:36+00:00,Look forward to the conversation.... https://t.co/Lm6GZ0x8YM
2018-08-30 00:00:11+00:00,RT @LandOLakesInc: Cheese doesn’t need to be fussy or intimidating. Trust us on this.  https://t.co/Wgi40kMYBN
2018-08-26 20:42:56+00:00,"RT @LandOLakesInc: You're going to want to hear the stories of @LandOLakesInc farmer-owners Lori, Candice and Amanda from our ""She-I-O"" vid…"
2018-08-21 18:40:19+00:00,"Move over Rosie the Riveter. There’s a new girl in town, and she’s proving that women on a mission to feed the world can’t be stopped. #AllTogetherBetter https://t.co/2HOnk0N7j4"
2018-08-21 15:57:28+00:00,"From the board room to the back forty, women can succeed in any field. #AllTogetherBetter https://t.co/Ps1jLsy5Bo"
2018-08-20 11:01:15+00:00,"RT @LandOLakesInc: “I would rather be out in the fields and out in the barn than in the house,” says Katie, a @LandOLakesInc member-owner.…"
2018-08-16 15:24:11+00:00,@LandOLakesInc Nice job Breanna and Rachel. Great to see young minds at work for Land O’Lakes.
2018-08-16 15:22:59+00:00,RT @LandOLakesInc: When your CEO casually drops into your end-of-summer intern presentation https://t.co/8tZvBX374C
2018-08-14 20:47:57+00:00,"RT @FoodBytes: New FoodBytes! Official Sponsor Land O’Lakes SUSTAIN @SUSTAIN_ag (via Tina May, Sr Director of Sustainability) talks about w…"
2018-08-12 15:03:32+00:00,RT @LandOLakesID: It's International #YouthDay - We believe #globaldev works when #youth voices are incorporated through the entire program…
2018-08-10 17:22:00+00:00,"It's critical to talk about #ag with those who may not have direct ties to the industry. As a farmer-owned cooperative, we're in a great position to tell that story. https://t.co/TpUlPYzDKO"
2018-08-03 23:58:55+00:00,"@SenTinaSmith @LandOLakesInc Thanks Senator Smith!  The team and I are off and running, working to create the future!"
2018-08-03 23:56:39+00:00,@amyklobuchar @LandOLakesInc Thanks Senator.  I’m excited about the opportunity...
2018-08-03 01:28:15+00:00,"Thanks for your leadership at ISU and with young people charting their futures in business, David!   We appreciate your partnership at Land O’Lakes. https://t.co/Q9TH2lhL4P"
2018-08-02 14:10:02+00:00,Thank you to the Minnesota Department of Military Affairs’ Beyond the Yellow Ribbon Program for recognizing @LandOLakesInc's efforts &amp; dedication to our active duty and veteran service members and their families. https://t.co/bGACfvB7Ow
2018-08-02 00:21:03+00:00,@JudyPeppler @LandOLakesInc Great day with the team!  Employee celebration day. Lots of energy and excitement😀😀
2018-08-01 19:15:49+00:00,Excited to kick off Day 1 as CEO with the people who truly make @LandOLakesInc what it is -- our employees. https://t.co/rGFrwjOsvo
2018-08-01 17:24:49+00:00,"@MNSteveSimon @LandOLakesInc Thank you for the recognition for LOL and our vets/families/service members, Secretary Simon.  It was wonderful having you with us on our employee celebration day!"
2018-08-01 16:40:04+00:00,Our @SUSTAIN_ag business isn't just implementing sustainable solutions in agriculture -- they're being created from scratch.  https://t.co/zs6hGPRPel
2018-07-31 13:55:03+00:00,"We're harnessing technology, innovation and robots to transform our business. https://t.co/74dQ7gkead"
2018-07-31 12:39:07+00:00,RT @Caglayan_Arkan: More about how we are collaborating with Land O’Lakes SUSTAIN to help farmers improve sustainability using #AI. https:/…
2018-07-31 01:10:02+00:00,There is a great story to be told around the power of modern dairy.  https://t.co/wX7BifAsPH
2018-07-30 20:47:20+00:00,We're not just a company using technology. We're a technology company pioneering methods that could transform agriculture.  https://t.co/obTKPD8W8t
2018-07-26 21:57:48+00:00,@SenTinaSmith @LandOLakesInc Thank you Senator Smith!  Look forward to working with you on the critical issues in MN and the Ag sector...
2018-07-26 20:50:42+00:00,"RT @StribBiz: As Land O'Lakes' new chief executive, Beth Ford will be the first female CEO in the $14 billion company's history and one of…"
2018-07-26 20:14:28+00:00,"RT @LandOLakesInc: .@BethFordLOL, the new President and CEO of @LandOLakesInc, on why it's one of the most exciting places she's ever worke…"
2018-07-26 13:40:05+00:00,Humbled and honored to lead this great co-op. Can't wait to get to work! https://t.co/XV5MlcfjlQ
2018-07-25 23:30:40+00:00,"RT @Vikings: Practice makes perfect.
 
With the help of @LandOLakesINC, we’re working towards another strong season in 2018. https://t.co/D…"
2018-06-26 17:47:14+00:00,"RT @LandOLakesInc: ""We are farmer-owned, so everything we do is informed by their experience... we are giving our farmers data to enable pr…"
2018-06-24 18:37:21+00:00,Looking forward to the conversation! https://t.co/GUYz6f7ZlP
2018-06-19 00:10:44+00:00,Getting ready to take the stage to speak to our WinField United sales team — a great group of people who bring so much knowledge to our customers and owners. https://t.co/XQtreeGcsD
2018-06-07 18:54:52+00:00,RT @LandOLakesInc: .@BethFordLOL weighs in on the impact increasing trade tensions could have on America’s dairy farmers via @WSJ https://t…
2018-05-24 17:01:45+00:00,RT @LandOLakesInc: Land O'Lakes is among @FortuneMagazine 2018 World's Most Admired Companies. https://t.co/ZzkiTq3hoB https://t.co/LHLGr27…
2018-05-23 14:52:50+00:00,An impressive group of young leaders! https://t.co/7Mq69Ax2fc
2018-05-08 15:02:04+00:00,"RT @LandOLakesInc: ""In the end, I want people to believe and feel as though I've been more focused on their success than my own."" More on l…"
2018-05-04 14:51:35+00:00,RT @LandOLakesInc: Land O'Lakes + Microsoft: The modern day odd couple. https://t.co/B62F8duBsr https://t.co/A9KcJsXfcm
2018-05-02 19:07:59+00:00,"RT @LandOLakesInc: ""Our 2018 first quarter performance continues to build on our strong performance of 2017"" - @ChrisPolicinski, CEO of Lan…"
2018-05-02 12:42:22+00:00,RT @LandOLakesInc: We're so excited and honored to be featured on @Forbes America's Best Employers List of 2018!  https://t.co/teHIpDq3Rc
2018-04-26 17:47:15+00:00,"RT @LandOLakesInc: Vermont Creamery is a pioneer in the artisan cheese movement, using unique, high-quality ingredients in their award-winn…"
2018-04-07 19:18:05+00:00,"RT @LandOLakesInc: ""Food is a basic human right. It’s essential to political stability. It’s essential to our future."" @ChrisPolicinski, Pr…"
2018-04-07 12:30:47+00:00,RT @MBoeckISUF: Iowa State has a great champion at @LandOLakesInc in @BethFordLOL. https://t.co/GOYb7wEjBo
2018-04-05 14:05:25+00:00,RT @LandOLakesInc: Katie Dotterer-Pyle and female farmers show a woman’s place is wherever she wants it to be. https://t.co/4isY4bMiJX #Wom…
2018-04-04 21:14:02+00:00,Impressive and diverse group of leaders...thanks for including me in the mix! https://t.co/cLTTgYQdF1
2018-04-03 17:43:26+00:00,#resilience!  A key for success... https://t.co/ap8RWYstRp
2018-04-02 15:12:29+00:00,"RT @ShannonHauf: Representation matters! Kids are more likely today than 50 years ago to imagine women as scientists, because they’re SEEIN…"
2018-03-30 15:08:58+00:00,RT @LandOLakesInc: A message to college students: Consider ag. https://t.co/Udc7PkOOxj https://t.co/A6RpcWn1Jl
2018-03-29 17:18:51+00:00,RT @LandOLakesInc: The Innovation of Youth: The Key to Global Food Security by @ChrisPolicinski. https://t.co/0rxXU2LQnc https://t.co/kYQUB…
2018-03-28 16:05:08+00:00,RT @LandOLakesInc: Celebrating our farmers and the women defying stereotypes in every field. https://t.co/egL64sK8EJ
2018-03-26 16:48:18+00:00,Trade is critical for farmers and producers! https://t.co/btMUINJMXT
2018-03-22 16:01:06+00:00,Ribbon-cutting ceremony for the LOL Center for Experiential Learning and the Purina Pavilion at Purdue. Investing in the future of agriculture.... https://t.co/e6iD9ZXlAj
2018-03-22 14:41:42+00:00,Insightful questions from a talented group of students! https://t.co/RqrkGxzena
2018-03-22 01:37:34+00:00,RT @AllanGrayPU: 1) invest in yourself; 2) Network; 3) Take the field assignments; 4) Move to another function to broaden skills; 5) Seek l…
2018-03-21 20:59:15+00:00,Ag works to feed a growing population in a sustainable way! https://t.co/wtMaG4P3rs
2018-03-21 20:57:23+00:00,RT @PurdueAg: Learning about the importance of agriculture from @BethFordLOL this afternoon. Remember to invest in yourself &amp; to network! h…
2018-03-21 12:18:53+00:00,Looking forward to the conversation! https://t.co/HdQtqzu88Q
2018-03-17 21:02:01+00:00,RT @RobbFraley: Awesome!  I’ve seen a big increase in the number of women attending farm shows &amp; events! https://t.co/a4XOp3ojGw
2018-03-16 15:21:50+00:00,"RT @LandOLakesInc: Land O'Lakes named among brands that stole the show at #SXSW in Austin, TX. https://t.co/3w1DLMRp08 https://t.co/fnrkzc3…"
2018-03-15 11:58:44+00:00,"@ShannonHauf @LandOLakesInc @RobbFraley Thanks for hosting me, Monsanto team!  I enjoyed my day and learned so much. I also left energized and ready to take the next step forward in our important work of feeding a growing population."
2018-03-15 11:55:10+00:00,RT @ShannonHauf: Embark on your #leadership journey with confidence and resiliency @bethfordlol #womeninag #womeninleadership @MonsantoCo #…
2018-03-14 18:13:43+00:00,"RT @RizzoMandy: “Don’t ask permission to belong, you prove you belong by how you show up.” @BethFordLOL #togetherwegrow #WomenInAg #lovemyj…"
2018-03-13 00:32:22+00:00,"RT @ChrisPolicinski: #TheFoodEffect at #SXSW brought together some of the brightest minds in #food, #agriculture and #technology to spark a…"
2018-03-12 00:08:28+00:00,"RT @LandOLakesInc: ""Some events you can control and predict ...but the black swan for #ag is #climate, the end all and be all of agricultur…"
2018-03-11 21:31:20+00:00,"RT @LandOLakesInc: ""We're building a decision engine around this, around giving farmers insights to make smart decisions and protect their…"
2018-03-11 02:48:55+00:00,"RT @cbetancourtPR: Very cool. For every recording people listen to, @LandOLakesInc will donate 1 meal to @FeedingAmerica. #SXSW #TheFoodEff…"
2018-03-11 02:44:53+00:00,RT @jasminecrowe: Attending #TheFoodEffect in Austin now at SXSW. They are asking what’s the future of Food Security? My answer @TheGoodrCo…
2018-03-10 23:56:14+00:00,RT @LandOLakesInc: “Hunger in America isn't a matter of production. It's a distribution and access problem. ...we're asking the wrong quest…
2018-03-10 20:16:48+00:00,"RT @dangilgoff: “When I see an icon of a farmer in bib overalls it makes me mad... a farm is a business operation, an environmental operati…"
2018-03-10 15:40:15+00:00,RT @LandOLakesInc: #TheFoodEffect is putting honest conversations about food front and center. Our first day at @SXSW was was fueled by sci…
2018-03-06 18:36:00+00:00,RT @LandOLakesInc: Ground Control to Farmer Tom. We're heading to @SXSW to show how satellites are mapping farm fields to help grow crops m…
2018-03-05 14:32:59+00:00,RT @StarTribune: Diverse portfolio helps Land O'Lakes carve out record profit in lean times. https://t.co/pmSZj8dulc https://t.co/0qyQg1gbyF
2018-03-01 15:58:00+00:00,"RT @LandOLakesInc: @BethFordLOL on the successes of @winfieldunited in 2017: ""That success starts in the country with you.""

#LandOLakes18"
